"Region","Complex","Site","Rookery","Source","Lon","Lat","Spp","Comment"
"CALIF","SAN CLEMENTE ISLAND","PYRAMID COVE",NA,"CDFG/STANDFORD: PINNIPED HAUL-OUT SITES: CALIFORNIA--- 2013",-118.37001,32.819,"MIXED",NA
"CALIF","SAN CLEMENTE ISLAND","PYRAMID HEAD",NA,"CDFG/STANDFORD: PINNIPED HAUL-OUT SITES: CALIFORNIA--- 2013",-118.35601,32.817,"MIXED",NA
"CALIF","SAN CLEMENTE ISLAND","SEAL COVE TO MAIL POINT",NA,"CDFG/STANDFORD: PINNIPED HAUL-OUT SITES: CALIFORNIA--- 2013",-118.52767,32.89667,"MIXED",NA
"CALIF","SAN FRANCISCO","ALCATRAZ ISLAND",NA,"MANUAL",-122.423,37.827,NA,NA
"CALIF","SAN FRANCISCO","PIER 39",NA,"SWFSC",-122.41,37.81333,"CSL",NA
"CALIF","SAN GREGORIO CR","SAN GREGORIO CR",NA,"CDFG/STANDFORD: PINNIPED HAUL-OUT SITES: CALIFORNIA--- 2013",-122.40476,37.31317,"MIXED",NA
"CALIF","SAN JOAQUIN RIVER","NEW YORK SLOUGH",NA,NA,0,0,NA,"TO BE FIXED LATER"
"CALIF","SAN MIGUEL","PORT DOCK 1",NA,NA,0,0,NA,"TO BE FIXED LATER"
"CALIF","SAND POINT","SAND POINT",NA,"CDFG/STANDFORD: PINNIPED HAUL-OUT SITES: CALIFORNIA--- 2013",-122.96853,38.2272,"MIXED",NA
"CALIF","SANTA BARBARA ISLAND","C",NA,"CDFG/STANDFORD: PINNIPED HAUL-OUT SITES: CALIFORNIA--- 2013",-119.04293,33.47464,"MIXED",NA
"CALIF","SANTA BARBARA ISLAND","E",NA,"CDFG/STANDFORD: PINNIPED HAUL-OUT SITES: CALIFORNIA--- 2013",-119.03181,33.48723,"MIXED",NA
"CALIF","SANTA BARBARA ISLAND","E SHORELINE",NA,"CDFG/STANDFORD: PINNIPED HAUL-OUT SITES: CALIFORNIA--- 2013",-119.03094,33.47146,"MIXED",NA
"CALIF","SANTA BARBARA ISLAND","LANDING COVE",NA,"CDFG/STANDFORD: PINNIPED HAUL-OUT SITES: CALIFORNIA--- 2013",-119.02881,33.482,"MIXED",NA
"CALIF","SANTA BARBARA ISLAND","NR ELEPHANT SEAL COVE",NA,"CDFG/STANDFORD: PINNIPED HAUL-OUT SITES: CALIFORNIA--- 2013",-119.0382,33.48217,"MIXED",NA
"CALIF","SANTA BARBARA ISLAND","S OF WEBSTER POINT",NA,"CDFG/STANDFORD: PINNIPED HAUL-OUT SITES: CALIFORNIA--- 2013",-119.04601,33.48,"MIXED",NA
"CALIF","SANTA BARBARA ISLAND","WEBSTER POINT",NA,"CDFG/STANDFORD: PINNIPED HAUL-OUT SITES: CALIFORNIA--- 2013",-119.04665,33.48328,"MIXED",NA
"CALIF","SANTA CATALINA ISLAND","1 2 KM W OF STONY POINT",NA,"CDFG/STANDFORD: PINNIPED HAUL-OUT SITES: CALIFORNIA--- 2013",-118.56916,33.47554,"MIXED",NA
"CALIF","SANTA CATALINA ISLAND","1 5 KM WNW OF LITTLE GIBRALTAR",NA,"CDFG/STANDFORD: PINNIPED HAUL-OUT SITES: CALIFORNIA--- 2013",-118.42091,33.428,"MIXED",NA
"CALIF","SANTA CATALINA ISLAND","BEACH OPPOSITE SEAL ROCK",NA,"CDFG/STANDFORD: PINNIPED HAUL-OUT SITES: CALIFORNIA--- 2013",-118.30702,33.30747,"MIXED",NA
"CALIF","SANTA CATALINA ISLAND","BIRD ROCK",NA,"SWFSC",-118.487,33.451,"CSL",NA
"CALIF","SANTA CATALINA ISLAND","CHINA POINT",NA,"CDFG/STANDFORD: PINNIPED HAUL-OUT SITES: CALIFORNIA--- 2013",-118.46988,33.33189,"MIXED",NA
"CALIF","SANTA CATALINA ISLAND","CHURCH ROCK",NA,"SWFSC",-118.328,33.29,"CSL",NA
"CALIF","SANTA CATALINA ISLAND","EAGLE ROCK",NA,"CDFG/STANDFORD: PINNIPED HAUL-OUT SITES: CALIFORNIA--- 2013",-118.60237,33.47202,"MIXED",NA
"CALIF","SANTA CATALINA ISLAND","KELP POINT",NA,"CDFG/STANDFORD: PINNIPED HAUL-OUT SITES: CALIFORNIA--- 2013",-118.55419,33.43376,"MIXED",NA
"CALIF","SANTA CATALINA ISLAND","SEAL ROCKS",NA,"SWFSC",-118.307,33.307,"CSL",NA
"CALIF","SANTA CATALINA ISLAND","WNW CHURCH ROCK",NA,"CDFG/STANDFORD: PINNIPED HAUL-OUT SITES: CALIFORNIA--- 2013",-118.34326,33.30524,"MIXED",NA
"CALIF","SANTA CRUZ","PIER",NA,NA,0,0,NA,"TO BE FIXED LATER"
"CALIF","SANTA CRUZ","PUBLIC WARF LANDING 1",NA,NA,0,0,NA,"TO BE FIXED LATER"
"CALIF","SANTA CRUZ","SANTA CRUZ WARF",NA,NA,0,0,NA,"TO BE FIXED LATER"
"CALIF","SANTA CRUZ","SANTA CRUZ WHARF",NA,NA,0,0,NA,"TO BE FIXED LATER"
"CALIF","SANTA CRUZ","WARF",NA,NA,0,0,NA,"TO BE FIXED LATER"
"CALIF","SANTA CRUZ ISLAND","1 2 KM NNE OF FRASER POINT",NA,"SWFSC",-119.9232,34.0692,"CSL",NA
"CALIF","SANTA CRUZ ISLAND","ARCH ROCK",NA,"CDFG/STANDFORD: PINNIPED HAUL-OUT SITES: CALIFORNIA--- 2013",-119.76503,34.05557,"MIXED",NA
"CALIF","SANTA CRUZ ISLAND","DIABLO POINT AREA",NA,"CDFG/STANDFORD: PINNIPED HAUL-OUT SITES: CALIFORNIA--- 2013",-119.76564,34.05537,"MIXED",NA
"CALIF","SANTA CRUZ ISLAND","ESE PROFILE POINT",NA,"CDFG/STANDFORD: PINNIPED HAUL-OUT SITES: CALIFORNIA--- 2013",-119.82401,34.062,"MIXED",NA
"CALIF","SANTA CRUZ ISLAND","NE BOWEN POINT",NA,"CDFG/STANDFORD: PINNIPED HAUL-OUT SITES: CALIFORNIA--- 2013",-119.68201,33.977,"MIXED",NA
"CALIF","SANTA CRUZ ISLAND","NNE OF FRASER POINT",NA,"CDFG/STANDFORD: PINNIPED HAUL-OUT SITES: CALIFORNIA--- 2013",-119.92324,34.0691,"MIXED",NA
"CALIF","SANTA CRUZ ISLAND","PRISONERS HARBOR",NA,"CDFG/STANDFORD: PINNIPED HAUL-OUT SITES: CALIFORNIA--- 2013",-119.64851,34.0175,"MIXED",NA
"CALIF","SANTA CRUZ ISLAND","S OF KINTON POINT",NA,"CDFG/STANDFORD: PINNIPED HAUL-OUT SITES: CALIFORNIA--- 2013",-119.88151,33.99686,"MIXED",NA
"CALIF","SANTA CRUZ ISLAND","TWIN HARBORS TO PLATT POINT",NA,"CDFG/STANDFORD: PINNIPED HAUL-OUT SITES: CALIFORNIA--- 2013",-119.72301,34.0455,"MIXED",NA
"CALIF","SANTA CRUZ ISLAND","WESTEND",NA,"CDFG/STANDFORD: PINNIPED HAUL-OUT SITES: CALIFORNIA--- 2013",-119.92049,34.07226,"MIXED",NA
"CALIF","SANTA CRUZ ISLAND","WSW SANDSTONE POINT",NA,"CDFG/STANDFORD: PINNIPED HAUL-OUT SITES: CALIFORNIA--- 2013",-119.59012,33.99017,"MIXED",NA
"CALIF","SANTA ROSA ISLAND","0 24 KM W OF S POINT",NA,"SWFSC",-120.1196,33.8942,"CSL",NA
"CALIF","SANTA ROSA ISLAND","0 37 KM WSW OF S POINT",NA,"SWFSC",-120.1143,33.8943,"CSL",NA
"CALIF","SANTA ROSA ISLAND","0 37 KM WSW OF S POINT",NA,"SWFSC",-120.0117,33.8945,"CSL",NA
"CALIF","SANTA ROSA ISLAND","613",NA,"CDFG/STANDFORD: PINNIPED HAUL-OUT SITES: CALIFORNIA--- 2013",-120.16862,34.0082,"MIXED",NA
"CALIF","SANTA ROSA ISLAND","622",NA,"CDFG/STANDFORD: PINNIPED HAUL-OUT SITES: CALIFORNIA--- 2013",-120.07935,33.90873,"MIXED",NA
"CALIF","SANTA ROSA ISLAND","625",NA,"CDFG/STANDFORD: PINNIPED HAUL-OUT SITES: CALIFORNIA--- 2013",-120.20474,33.96346,"MIXED",NA
"CALIF","SANTA ROSA ISLAND","BETWEEN CLUSTER AND S POINT",NA,"CDFG/STANDFORD: PINNIPED HAUL-OUT SITES: CALIFORNIA--- 2013",-120.14534,33.90814,"MIXED",NA
"CALIF","SANTA ROSA ISLAND","CARRINGTON POINT",NA,"CDFG/STANDFORD: PINNIPED HAUL-OUT SITES: CALIFORNIA--- 2013",-120.05201,34.037,"MIXED",NA
"CALIF","SANTA ROSA ISLAND","ENE SANDY POINT",NA,"CDFG/STANDFORD: PINNIPED HAUL-OUT SITES: CALIFORNIA--- 2013",-120.21166,34.00677,"MIXED",NA
"CALIF","SANTA ROSA ISLAND","ESE SANDY POINT",NA,"CDFG/STANDFORD: PINNIPED HAUL-OUT SITES: CALIFORNIA--- 2013",-120.21768,33.97809,"MIXED",NA
"CALIF","SANTA ROSA ISLAND","NE FORD POINT",NA,"CDFG/STANDFORD: PINNIPED HAUL-OUT SITES: CALIFORNIA--- 2013",-120.02926,33.92779,"MIXED",NA
"CALIF","SANTA ROSA ISLAND","NEAR BROCKWAY POINT",NA,"CDFG/STANDFORD: PINNIPED HAUL-OUT SITES: CALIFORNIA--- 2013",-120.12396,34.02252,"MIXED",NA
"CALIF","SANTA ROSA ISLAND","NEAR CLUSTER POINT",NA,"CDFG/STANDFORD: PINNIPED HAUL-OUT SITES: CALIFORNIA--- 2013",-120.14831,33.9103,"MIXED",NA
"CALIF","SANTA ROSA ISLAND","S POINT",NA,"CDFG/STANDFORD: PINNIPED HAUL-OUT SITES: CALIFORNIA--- 2013",-120.11404,33.89448,"MIXED",NA
"CALIF","SANTA ROSA ISLAND","SANDY POINT",NA,"CDFG/STANDFORD: PINNIPED HAUL-OUT SITES: CALIFORNIA--- 2013",-120.25001,34.002,"MIXED",NA
"CALIF","SAUNDERS REEF","SAUNDERS REEF",NA,"CDFG/STANDFORD: PINNIPED HAUL-OUT SITES: CALIFORNIA--- 2013",-123.65126,38.84764,"MIXED",NA
"CALIF","SAUSALITO BASIN 3","SAUSALITO BASIN 3",NA,"CDFG/STANDFORD: PINNIPED HAUL-OUT SITES: CALIFORNIA--- 2013",-122.48745,37.86915,"MIXED",NA
"CALIF","SCORDINO S BEACH","SCORDINO S BEACH",NA,"ODFW",-124.10233,41.57408,"SSL",NA
"CALIF","SCOTTY POINT","SCOTTY POINT",NA,"CDFG/STANDFORD: PINNIPED HAUL-OUT SITES: CALIFORNIA--- 2013",-124.16455,41.10098,"MIXED",NA
"CALIF","SCOTTY POINT N OTTER ROCK","SCOTTY POINT N OTTER ROCK",NA,"CDFG/STANDFORD: PINNIPED HAUL-OUT SITES: CALIFORNIA--- 2013",-124.16382,41.11049,"MIXED",NA
"CALIF","SCOTTY POINT S SEA LION ROCK","SCOTTY POINT S SEA LION ROCK",NA,"CDFG/STANDFORD: PINNIPED HAUL-OUT SITES: CALIFORNIA--- 2013",-124.16638,41.09503,"MIXED",NA
"CALIF","SEA LION COVE POINT REYES","SEA LION COVE POINT REYES",NA,"SWFSC",-123.0115,37.99467,"SSL",NA
"CALIF","SEA LION GULCH","SEA LION GULCH",NA,"ODFW",-124.3503,40.2493,"SSL",NA
"CALIF","SEA LION ROCK","SEA LION ROCK",NA,"CDFG/STANDFORD: PINNIPED HAUL-OUT SITES: CALIFORNIA--- 2013",-124.3512,40.31171,"MIXED",NA
"CALIF","SEA LION ROCK","SEA LION ROCK",NA,"SWFSC",-124.35,40.31333,"SSL",NA
"CALIF","SEA LION ROCK POINT LOBOS","SEA LION ROCK POINT LOBOS",NA,"SWFSC",-121.95933,36.517,"SSL",NA
"CALIF","SEA LION ROCK SOLDIER FRANK POINT","SEA LION ROCK SOLDIER FRANK POINT",NA,"SWFSC",-123.8405,39.76017,"SSL",NA
"CALIF","SEA LION ROCKS","SEA LION ROCKS","FALSE","NCEI-0129877_US_SSL_SITES.CSV",-123.83833,39.76333,"SSL",NA
"CALIF","SEA LION ROCKS","SEA LION ROCKS",NA,"BAN AND TRITES",-123.837,39.738,"SSL",NA
"CALIF","SEA LION ROCKS CARMEL","SEA LION ROCKS CARMEL","FALSE","NCEI-0129877_US_SSL_SITES.CSV",-121.95833,36.51833,"SSL",NA
"CALIF","SEA LION ROCKS POINT LOBOS","SEA LION ROCKS POINT LOBOS",NA,"SWFSC",-121.9575,36.51783,"CSL",NA
"CALIF","SEAL ROCK CLIFFS","SEAL ROCK CLIFFS",NA,"CDFG/STANDFORD: PINNIPED HAUL-OUT SITES: CALIFORNIA--- 2013",-122.41559,37.38507,"MIXED",NA
"CALIF","SEAL ROCK SANTA CRUZ","SEAL ROCK SANTA CRUZ","FALSE","NCEI-0129877_US_SSL_SITES.CSV",-122.02676,36.95026,"SSL",NA
"CALIF","SEAL ROCKS","SEAL ROCKS",NA,"CDFG/STANDFORD: PINNIPED HAUL-OUT SITES: CALIFORNIA--- 2013",-123.92796,39.90114,"MIXED",NA
"CALIF","SEAL ROCKS","SEAL ROCKS","FALSE","NCEI-0129877_US_SSL_SITES.CSV",-122.51733,37.78033,"SSL",NA
"CALIF","SEAL ROCKS POINT LOBOS","SEAL ROCKS POINT LOBOS",NA,"SWFSC",-122.515,37.78,"CSL",NA
"CALIF","SHELTER COVE BOUY","SHELTER COVE BOUY",NA,"CDFG/STANDFORD: PINNIPED HAUL-OUT SITES: CALIFORNIA--- 2013",-124.06501,40.01167,"MIXED",NA
"CALIF","SHELTER COVE N","SHELTER COVE N",NA,"CDFG/STANDFORD: PINNIPED HAUL-OUT SITES: CALIFORNIA--- 2013",-124.07851,40.02867,"MIXED",NA
"CALIF","SHUBRICK ROCK","SHUBRICK ROCK",NA,"CDFG/STANDFORD: PINNIPED HAUL-OUT SITES: CALIFORNIA--- 2013",-124.13501,40.11301,"MIXED",NA
"CALIF","SMI","C",NA,"CDFG/STANDFORD: PINNIPED HAUL-OUT SITES: CALIFORNIA--- 2013",-120.32785,34.01955,"MIXED",NA
"CALIF","SMI","CARDWELL POINT",NA,"CDFG/STANDFORD: PINNIPED HAUL-OUT SITES: CALIFORNIA--- 2013",-120.30701,34.023,"MIXED",NA
"CALIF","SMI","D",NA,"CDFG/STANDFORD: PINNIPED HAUL-OUT SITES: CALIFORNIA--- 2013",-120.35401,34.018,"MIXED",NA
"CALIF","SMI","E",NA,"CDFG/STANDFORD: PINNIPED HAUL-OUT SITES: CALIFORNIA--- 2013",-120.36202,34.01475,"MIXED",NA
"CALIF","SMI","F",NA,"CDFG/STANDFORD: PINNIPED HAUL-OUT SITES: CALIFORNIA--- 2013",-120.37613,34.01998,"MIXED",NA
"CALIF","SMI","G",NA,"CDFG/STANDFORD: PINNIPED HAUL-OUT SITES: CALIFORNIA--- 2013",-120.40732,34.03174,"MIXED",NA
"CALIF","SMI","H",NA,"CDFG/STANDFORD: PINNIPED HAUL-OUT SITES: CALIFORNIA--- 2013",-120.43101,34.027,"MIXED",NA
"CALIF","SMI","I",NA,"CDFG/STANDFORD: PINNIPED HAUL-OUT SITES: CALIFORNIA--- 2013",-120.43521,34.04108,"MIXED",NA
"CALIF","SMI","J",NA,"CDFG/STANDFORD: PINNIPED HAUL-OUT SITES: CALIFORNIA--- 2013",-120.40801,34.053,"MIXED",NA
"CALIF","SMI","K",NA,"CDFG/STANDFORD: PINNIPED HAUL-OUT SITES: CALIFORNIA--- 2013",-120.38221,34.05706,"MIXED",NA
"CALIF","SMI","L",NA,"CDFG/STANDFORD: PINNIPED HAUL-OUT SITES: CALIFORNIA--- 2013",-120.36199,34.06797,"MIXED",NA
"CALIF","SMI","M",NA,"CDFG/STANDFORD: PINNIPED HAUL-OUT SITES: CALIFORNIA--- 2013",-120.35301,34.048,"MIXED",NA
"CALIF","SMI","N",NA,"CDFG/STANDFORD: PINNIPED HAUL-OUT SITES: CALIFORNIA--- 2013",-120.32501,34.045,"MIXED",NA
"CALIF","SMI","O",NA,"CDFG/STANDFORD: PINNIPED HAUL-OUT SITES: CALIFORNIA--- 2013",-120.43801,34.055,"MIXED",NA
"CALIF","SMI","SE BEACH",NA,"CDFG/STANDFORD: PINNIPED HAUL-OUT SITES: CALIFORNIA--- 2013",-120.31205,34.01956,"MIXED",NA
"CALIF","SMI","SMI","TRUE","MANUAL",-120.365,34.033,"MIXED","ADDED BY  BW 20200723"
"CALIF","SMITH RIVER","SMITH RIVER",NA,"CDFG/STANDFORD: PINNIPED HAUL-OUT SITES: CALIFORNIA--- 2013",-124.20285,41.94017,"MIXED",NA
"CALIF","SNI","A",NA,"CDFG/STANDFORD: PINNIPED HAUL-OUT SITES: CALIFORNIA--- 2013",-119.43121,33.2296,"MIXED",NA
"CALIF","SNI","B",NA,"CDFG/STANDFORD: PINNIPED HAUL-OUT SITES: CALIFORNIA--- 2013",-119.43701,33.2245,"MIXED",NA
"CALIF","SNI","C",NA,"CDFG/STANDFORD: PINNIPED HAUL-OUT SITES: CALIFORNIA--- 2013",-119.45168,33.21862,"MIXED",NA
"CALIF","SNI","D",NA,"CDFG/STANDFORD: PINNIPED HAUL-OUT SITES: CALIFORNIA--- 2013",-119.45614,33.21634,"MIXED",NA
"CALIF","SNI","E",NA,"CDFG/STANDFORD: PINNIPED HAUL-OUT SITES: CALIFORNIA--- 2013",-119.48177,33.21813,"MIXED",NA
"CALIF","SNI","F",NA,"CDFG/STANDFORD: PINNIPED HAUL-OUT SITES: CALIFORNIA--- 2013",-119.49912,33.21973,"MIXED",NA
"CALIF","SNI","G",NA,"CDFG/STANDFORD: PINNIPED HAUL-OUT SITES: CALIFORNIA--- 2013",-119.51651,33.226,"MIXED",NA
"CALIF","SNI","H",NA,"CDFG/STANDFORD: PINNIPED HAUL-OUT SITES: CALIFORNIA--- 2013",-119.52251,33.2289,"MIXED",NA
"CALIF","SNI","I",NA,"CDFG/STANDFORD: PINNIPED HAUL-OUT SITES: CALIFORNIA--- 2013",-119.54612,33.23422,"MIXED",NA
"CALIF","SNI","J",NA,"CDFG/STANDFORD: PINNIPED HAUL-OUT SITES: CALIFORNIA--- 2013",-119.5517,33.23785,"MIXED",NA
"CALIF","SNI","K",NA,"CDFG/STANDFORD: PINNIPED HAUL-OUT SITES: CALIFORNIA--- 2013",-119.5648,33.25269,"MIXED",NA
"CALIF","SNI","L",NA,"CDFG/STANDFORD: PINNIPED HAUL-OUT SITES: CALIFORNIA--- 2013",-119.57456,33.26665,"MIXED",NA
"CALIF","SNI","M",NA,"CDFG/STANDFORD: PINNIPED HAUL-OUT SITES: CALIFORNIA--- 2013",-119.55799,33.27243,"MIXED",NA
"CALIF","SNI","N",NA,"CDFG/STANDFORD: PINNIPED HAUL-OUT SITES: CALIFORNIA--- 2013",-119.53672,33.28233,"MIXED",NA
"CALIF","SNI","O",NA,"CDFG/STANDFORD: PINNIPED HAUL-OUT SITES: CALIFORNIA--- 2013",-119.51061,33.2747,"MIXED",NA
"CALIF","SNI","P",NA,"CDFG/STANDFORD: PINNIPED HAUL-OUT SITES: CALIFORNIA--- 2013",-119.47563,33.26153,"MIXED",NA
"CALIF","SNI","Q",NA,"CDFG/STANDFORD: PINNIPED HAUL-OUT SITES: CALIFORNIA--- 2013",-119.44879,33.24641,"MIXED",NA
"CALIF","SNI","SNI","TRUE","MANUAL",-119.509,33.244,"MIXED","ADDED BY  BW 20200723"
"CALIF","SOLDIER POINT","SOLDIER POINT",NA,"CDFG/STANDFORD: PINNIPED HAUL-OUT SITES: CALIFORNIA--- 2013",-123.82026,39.43713,"MIXED",NA
"CALIF","SOLDIER POINT N","SOLDIER POINT N",NA,"CDFG/STANDFORD: PINNIPED HAUL-OUT SITES: CALIFORNIA--- 2013",-123.81608,39.44949,"MIXED",NA
"CALIF","SOLDIER POINT S","SOLDIER POINT S",NA,"CDFG/STANDFORD: PINNIPED HAUL-OUT SITES: CALIFORNIA--- 2013",-123.81801,39.43301,"MIXED",NA
"CALIF","SPLIT ROCK","SPLIT ROCK",NA,"CDFG/STANDFORD: PINNIPED HAUL-OUT SITES: CALIFORNIA--- 2013",-124.07844,41.5028,"MIXED",NA
"CALIF","STAR ROCK","STAR ROCK",NA,"CDFG/STANDFORD: PINNIPED HAUL-OUT SITES: CALIFORNIA--- 2013",-124.29198,41.77522,"MIXED",NA
"CALIF","STEAMBOAT ROCK","STEAMBOAT ROCK",NA,"CDFG/STANDFORD: PINNIPED HAUL-OUT SITES: CALIFORNIA--- 2013",-124.40401,40.41501,"MIXED",NA
"CALIF","STEWART POINT","STEWART POINT",NA,"CDFG/STANDFORD: PINNIPED HAUL-OUT SITES: CALIFORNIA--- 2013",-123.3997,38.64789,"MIXED",NA
"CALIF","STILLWATER COVE AREA","STILLWATER COVE AREA",NA,"CDFG/STANDFORD: PINNIPED HAUL-OUT SITES: CALIFORNIA--- 2013",-123.27958,38.53418,"MIXED",NA
"CALIF","STILLWELL POINT","STILLWELL POINT",NA,"CDFG/STANDFORD: PINNIPED HAUL-OUT SITES: CALIFORNIA--- 2013",-123.78432,39.25009,"MIXED",NA
"CALIF","STRAWBERRY SPIT","STRAWBERRY SPIT",NA,"CDFG/STANDFORD: PINNIPED HAUL-OUT SITES: CALIFORNIA--- 2013",-122.48775,37.87814,"MIXED",NA
"CALIF","SUGARLOAF","SUGARLOAF",NA,"CDFG/STANDFORD: PINNIPED HAUL-OUT SITES: CALIFORNIA--- 2013",-124.41417,40.43832,"MIXED",NA
"CALIF","SUGARLOAF ISLAND CAPE MENDOCINO","SUGARLOAF ISLAND CAPE MENDOCINO",NA,"SWFSC",-124.41333,40.43783,"CSL",NA
"CALIF","SUTIL ISLAND 302","SUTIL ISLAND 302",NA,"CDFG/STANDFORD: PINNIPED HAUL-OUT SITES: CALIFORNIA--- 2013",-119.04883,33.46381,"MIXED",NA
"CALIF","TIMBER COVE AREA","TIMBER COVE AREA",NA,"CDFG/STANDFORD: PINNIPED HAUL-OUT SITES: CALIFORNIA--- 2013",-123.26731,38.51651,"MIXED",NA
"CALIF","TOMALES BAY NW","TOMALES BAY NW",NA,"CDFG/STANDFORD: PINNIPED HAUL-OUT SITES: CALIFORNIA--- 2013",-122.96743,38.21867,"MIXED",NA
"CALIF","TOMALES POINT","TOMALES POINT",NA,"CDFG/STANDFORD: PINNIPED HAUL-OUT SITES: CALIFORNIA--- 2013",-122.98032,38.23591,"MIXED",NA
"CALIF","TOMS POINT SAND BARS","TOMS POINT SAND BARS",NA,"CDFG/STANDFORD: PINNIPED HAUL-OUT SITES: CALIFORNIA--- 2013",-122.94531,38.21877,"MIXED",NA
"CALIF","TRINIDAD BAY","TRINIDAD BAY",NA,"CDFG/STANDFORD: PINNIPED HAUL-OUT SITES: CALIFORNIA--- 2013",-124.1403,41.05459,"MIXED",NA
"CALIF","TRINIDAD HEAD","TRINIDAD HEAD",NA,"BAN AND TRITES",-124.15,41.053,"SSL",NA
"CALIF","TRINIDAD HEAD","TRINIDAD HEAD",NA,"CDFG/STANDFORD: PINNIPED HAUL-OUT SITES: CALIFORNIA--- 2013",-124.14587,41.05541,"MIXED",NA
"CALIF","TRIPLETT GULCH","TRIPLETT GULCH",NA,"CDFG/STANDFORD: PINNIPED HAUL-OUT SITES: CALIFORNIA--- 2013",-123.60341,38.81306,"MIXED",NA
"CALIF","TURTLE ROCKS","TURTLE ROCKS",NA,"SWFSC",-124.19933,41.15683,"SSL",NA
"CALIF","TURTLE ROCKS","TURTLE ROCKS",NA,"CDFG/STANDFORD: PINNIPED HAUL-OUT SITES: CALIFORNIA--- 2013",-124.18444,41.13299,"MIXED",NA
"CALIF","VAN DAMME","VAN DAMME",NA,"CDFG/STANDFORD: PINNIPED HAUL-OUT SITES: CALIFORNIA--- 2013",-123.80068,39.27359,"MIXED",NA
"CALIF","VANDENBERG AIR FORCE BASE","VANDENBERG AIR FORCE BASE",NA,"CDFG/STANDFORD: PINNIPED HAUL-OUT SITES: CALIFORNIA--- 2013",-120.46883,34.44947,"MIXED",NA
"CALIF","VANDENBERG AIR FORCE BASE FIRST COVE","VANDENBERG AIR FORCE BASE FIRST COVE",NA,"CDFG/STANDFORD: PINNIPED HAUL-OUT SITES: CALIFORNIA--- 2013",-120.63001,34.559,"MIXED",NA
"CALIF","VANDENBERG AIR FORCE BASE SPUR ROAD","VANDENBERG AIR FORCE BASE SPUR ROAD",NA,"CDFG/STANDFORD: PINNIPED HAUL-OUT SITES: CALIFORNIA--- 2013",-120.62601,34.738,"MIXED",NA
"CALIF","VENICE BEACH","VENICE BEACH",NA,NA,0,0,NA,"TO BE FIXED LATER"
"CALIF","VENTURA ROCKS","VENTURA ROCKS",NA,"SWFSC",-121.90667,36.34333,"CSL",NA
"CALIF","VICINITY OF BLANK ROCK","VICINITY OF BLANK ROCK",NA,"CDFG/STANDFORD: PINNIPED HAUL-OUT SITES: CALIFORNIA--- 2013",-124.15309,41.05564,"MIXED",NA
"CALIF","VICINITY OF BLANK ROCK TRINIDAD","VICINITY OF BLANK ROCK TRINIDAD",NA,"SWFSC",-124.15833,41.06,"SSL",NA
"CALIF","VICINITY OF BRIDGEPORT LANDING","VICINITY OF BRIDGEPORT LANDING",NA,"SWFSC",-123.70167,39.07,"CSL",NA
"CALIF","VICINITY OF CAPE VISCAINO","VICINITY OF CAPE VISCAINO",NA,"SWFSC",-123.825,39.72,"CSL",NA
"CALIF","VICINITY OF GRIMES POINT","VICINITY OF GRIMES POINT",NA,"SWFSC",-121.7315,36.2027,"CSL",NA
"CALIF","VICINITY OF HIGH TIP","VICINITY OF HIGH TIP",NA,"SWFSC",-123.95167,39.92167,"CSL",NA
"CALIF","VICINITY OF HIGH TIP","VICINITY OF HIGH TIP",NA,"SWFSC",-123.93833,39.915,"CSL",NA
"CALIF","VICINITY OF JACKSON PINNACLE","VICINITY OF JACKSON PINNACLE",NA,"SWFSC",-123.922,39.89,"CSL",NA
"CALIF","VICINITY OF MISTAKE POINT","VICINITY OF MISTAKE POINT",NA,"SWFSC",-123.885,39.85,"CSL",NA
"CALIF","VICINITY OF MISTAKE POINT","VICINITY OF MISTAKE POINT",NA,"SWFSC",-123.88333,39.84833,"CSL",NA
"CALIF","VICINITY OF NEWPORT","VICINITY OF NEWPORT",NA,"CDFG/STANDFORD: PINNIPED HAUL-OUT SITES: CALIFORNIA--- 2013",-123.77846,39.58156,"MIXED",NA
"CALIF","VICINITY OF POINTA GORDA LIGHTHOUSE","VICINITY OF POINTA GORDA LIGHTHOUSE",NA,"CDFG/STANDFORD: PINNIPED HAUL-OUT SITES: CALIFORNIA--- 2013",-124.35251,40.24834,"MIXED",NA
"CALIF","VICINITY OF PUNTA GORDA","VICINITY OF PUNTA GORDA",NA,"CDFG/STANDFORD: PINNIPED HAUL-OUT SITES: CALIFORNIA--- 2013",-124.33651,40.24078,"MIXED",NA
"CALIF","VICINITY OF PUNTA GORDA LIGHTHOUSE","VICINITY OF PUNTA GORDA LIGHTHOUSE",NA,"CDFG/STANDFORD: PINNIPED HAUL-OUT SITES: CALIFORNIA--- 2013",-124.35186,40.24853,"MIXED",NA
"CALIF","VICINITY OF REDWOOD GULCH","VICINITY OF REDWOOD GULCH",NA,"SWFSC",-121.39667,35.83167,"CSL",NA
"CALIF","VICINITY OF ROCKPORT BAY","VICINITY OF ROCKPORT BAY",NA,"SWFSC",-123.83833,39.74167,"SSL",NA
"CALIF","VICINITY OF SALMON CREEK","VICINITY OF SALMON CREEK",NA,"SWFSC",-121.37833,35.80667,"CSL",NA
"CALIF","VICINITY OF SEA LION ROCK SOLDIER FRANK POINT","VICINITY OF SEA LION ROCK SOLDIER FRANK POINT",NA,"SWFSC",-123.83917,39.76267,"SSL",NA
